날짜,시도지역코드,발생건수(건)
20160608,99,42576
20160609,11,8495
20160609,26,2637
20160609,27,2339
20160609,28,1982
20160609,29,954
20160609,30,1269
20160609,31,812
20160609,41,9623
20160609,42,1196
20160609,43,1243
20160609,44,1873
20160609,45,1847
20160609,46,1551
20160609,47,2489
20160609,48,2603
20160609,49,686
20160609,99,41605
20160610,11,9389
20160610,26,3007
20160610,27,2470
20160610,28,2185
20160610,29,1071
20160610,30,1442
20160610,31,979
20160610,41,10591
20160610,42,1302
20160610,43,1272
20160610,44,2131
20160610,45,2045
20160610,46,1590
20160610,47,2597
20160610,48,3061
20160610,49,717
20160610,99,45860
20160611,11,6562
20160611,26,2016
20160611,27,1911
20160611,28,1639
20160611,29,775
20160611,30,995
20160611,31,651
20160611,41,7890
20160611,42,852
20160611,43,997
20160611,44,1551
20160611,45,1328
20160611,46,1125
20160611,47,1877
20160611,48,2183
20160611,49,477
20160611,99,32839
20160612,11,376
20160612,26,95
20160612,27,69
20160612,28,125
20160612,29,62
20160612,30,103
20160612,31,57
20160612,41,595
20160612,42,43
20160612,43,50
20160612,44,91
20160612,45,72
20160612,46,71
20160612,47,55
20160612,48,64
20160612,49,79
20160612,99,2008
20160613,11,11228
20160613,26,3570
20160613,27,3023
20160613,28,2714
20160613,29,1346
20160613,30,1742
20160613,31,1246
20160613,41,13007
20160613,42,1628
20160613,43,1603
20160613,44,2679
20160613,45,2560
20160613,46,2002
20160613,47,3317
20160613,48,3613
20160613,49,935
20160613,99,56225
20160614,11,8714
20160614,26,2907
20160614,27,2371
20160614,28,2019
20160614,29,1076
20160614,30,1360
20160614,31,829
20160614,41,9819
20160614,42,1317
20160614,43,1288
20160614,44,2026
20160614,45,1983
20160614,46,1549
20160614,47,2528
20160614,48,2814
20160614,49,708
20160614,99,43312
20160615,11,7683
20160615,26,2603
20160615,27,2334
20160615,28,1873
20160615,29,993
20160615,30,1251
20160615,31,924
20160615,41,8807
20160615,42,1144
20160615,43,1182
20160615,44,1857
20160615,45,1876
20160615,46,1445
20160615,47,2367
20160615,48,2831
20160615,49,728
20160615,99,39908
20160616,11,8662
20160616,26,2712
20160616,27,2379
20160616,28,2003
20160616,29,1036
20160616,30,1283
20160616,31,830
20160616,41,9914
20160616,42,1256
20160616,43,1216
20160616,44,1962
20160616,45,1945
20160616,46,1552
20160616,47,2504
20160616,48,2712
20160616,49,694
20160616,99,42668
20160617,11,9482
20160617,26,2961
20160617,27,2491
20160617,28,2106
20160617,29,1101
20160617,30,1382
20160617,31,1016
20160617,41,10690
20160617,42,1306
20160617,43,1358
20160617,44,2124
20160617,45,2030
20160617,46,1627
20160617,47,2707
20160617,48,3172
20160617,49,739
20160617,99,46303
20160618,11,6565
20160618,26,2073
20160618,27,1835
20160618,28,1601
20160618,29,815
20160618,30,1135
20160618,31,711
20160618,41,7870
20160618,42,843
20160618,43,1029
20160618,44,1552
20160618,45,1300
20160618,46,1163
20160618,47,1772
20160618,48,2037
20160618,49,456
20160618,99,32762
20160619,11,382
20160619,26,107
20160619,27,54
20160619,28,143
20160619,29,52
20160619,30,104
20160619,31,64
20160619,41,590
20160619,42,46
20160619,43,62
20160619,44,97
20160619,45,53
20160619,46,71
20160619,47,72
20160619,48,77
20160619,49,76
20160619,99,2051
20160620,11,11408
20160620,26,3831
20160620,27,3286
20160620,28,2823
20160620,29,1231
20160620,30,1778
20160620,31,1272
20160620,41,13374
20160620,42,1652
20160620,43,1656
20160620,44,2599
20160620,45,2471
20160620,46,1900
20160620,47,3332
20160620,48,3871
20160620,49,847
20160620,99,57347
20160621,11,8806
20160621,26,2811
20160621,27,2361
20160621,28,2069
20160621,29,1018
20160621,30,1452
20160621,31,893
20160621,41,9886
20160621,42,1266
20160621,43,1200
20160621,44,2093
20160621,45,1981
20160621,46,1589
20160621,47,2516
20160621,48,2785
20160621,49,643
20160621,99,43383
20160622,11,7686
20160622,26,2413
20160622,27,2280
20160622,28,1988
20160622,29,958
20160622,30,1227
20160622,31,851
20160622,41,9122
20160622,42,1188
20160622,43,1252
20160622,44,1988
20160622,45,1886
20160622,46,1421
20160622,47,2479
20160622,48,2634
20160622,49,634
20160622,99,40022
20160623,11,8314
20160623,26,2787
20160623,27,2272
20160623,28,2014
20160623,29,988
20160623,30,1271
20160623,31,833
20160623,41,9429
20160623,42,1191
20160623,43,1288
20160623,44,2012
20160623,45,1785
20160623,46,1607
20160623,47,2474
20160623,48,2827
20160623,49,735
20160623,99,41837
20160624,11,9159
20160624,26,2403
20160624,27,2219
20160624,28,2120
20160624,29,987
20160624,30,1274
20160624,31,836
20160624,41,10395
20160624,42,1219
20160624,43,1255
20160624,44,1995
20160624,45,1933
20160624,46,1573
20160624,47,2483
20160624,48,2798
20160624,49,796
20160624,99,43458
20160625,11,6433
20160625,26,2098
20160625,27,1821
20160625,28,1606
20160625,29,840
20160625,30,1024
20160625,31,655
20160625,41,7744
20160625,42,841
20160625,43,972
20160625,44,1504
20160625,45,1368
20160625,46,1167
20160625,47,1769
20160625,48,2181
20160625,49,482
20160625,99,32516
20160626,11,328
20160626,26,77
20160626,27,62
20160626,28,123
20160626,29,64
20160626,30,111
20160626,31,51
20160626,41,548
20160626,42,55
20160626,43,66
20160626,44,80
20160626,45,58
20160626,46,70
20160626,47,61
20160626,48,68
20160626,49,84
20160626,99,1908
20160627,11,11880
20160627,26,3805
20160627,27,3232
20160627,28,2889
20160627,29,1473
20160627,30,1844
20160627,31,1350
20160627,41,13925
20160627,42,1802
20160627,43,1717
20160627,44,2836
20160627,45,2781
20160627,46,2149
20160627,47,3507
20160627,48,4089
20160627,49,940
20160627,99,60229
20160628,11,8896
20160628,26,3008
20160628,27,2501
20160628,28,2119
20160628,29,1032
20160628,30,1458
20160628,31,874
20160628,41,9971
20160628,42,1301
20160628,43,1382
20160628,44,2096
20160628,45,2049
20160628,46,1633
20160628,47,2463
20160628,48,2987
20160628,49,705
20160628,99,44485
20160629,11,8822
20160629,26,2802
20160629,27,2429
20160629,28,2128
20160629,29,1009
20160629,30,1354
20160629,31,918
20160629,41,9891
20160629,42,1203
20160629,43,1307
20160629,44,2027
20160629,45,2047
20160629,46,1618
20160629,47,2534
20160629,48,2926
20160629,49,719
20160629,99,43743
20160630,11,8135
20160630,26,2678
20160630,27,2265
20160630,28,1814
20160630,29,912
20160630,30,1311
20160630,31,859
20160630,41,9122
20160630,42,1204
20160630,43,1236
20160630,44,1888
20160630,45,1805
20160630,46,1560
20160630,47,2431
20160630,48,2726
20160630,49,706
20160630,99,40664
20160701,11,7832
20160701,26,2342
20160701,27,2241
20160701,28,1800
20160701,29,947
20160701,30,1180
20160701,31,750
20160701,41,8781
20160701,42,1220
20160701,43,1145
20160701,44,1839
20160701,45,1763
20160701,46,1496
20160701,47,2440
20160701,48,2568
20160701,49,667
20160701,99,39021
20160702,11,6423
20160702,26,1966
20160702,27,1837
20160702,28,1578
20160702,29,754
20160702,30,1002
20160702,31,732
20160702,41,7623
20160702,42,828
20160702,43,922
20160702,44,1484
20160702,45,1289
20160702,46,1109
20160702,47,1843
20160702,48,2195
20160702,49,513
20160702,99,32107
20160703,11,356
20160703,26,106
20160703,27,55
20160703,28,166
20160703,29,52
20160703,30,68
20160703,31,38
20160703,41,681
20160703,42,47
20160703,43,66
20160703,44,80
20160703,45,60
20160703,46,67
20160703,47,64
20160703,48,96
20160703,49,88
20160703,99,2091
20160704,11,10235
20160704,26,3487
20160704,27,2943
20160704,28,2721
20160704,29,1304
20160704,30,1407
20160704,31,1211
20160704,41,11903
20160704,42,1556
20160704,43,1404
20160704,44,2271
20160704,45,2388
20160704,46,2108
20160704,47,2899
20160704,48,3589
20160704,49,982
20160704,99,52424
20160705,11,6613
20160705,26,2931
20160705,27,2261
20160705,28,1655
20160705,29,968
20160705,30,1331
20160705,31,857
20160705,41,7670
20160705,42,1105
20160705,43,1223
20160705,44,1852
20160705,45,2043
20160705,46,1668
20160705,47,2608
20160705,48,2882
20160705,49,753
20160705,99,38428
20160706,11,8686
20160706,26,2984
20160706,27,1984
20160706,28,2173
20160706,29,1003
20160706,30,1154
20160706,31,885
20160706,41,9681
20160706,42,1245
20160706,43,1169
20160706,44,1929
20160706,45,1821
20160706,46,1610
20160706,47,2271
20160706,48,2921
20160706,49,692
20160706,99,42223
20160707,11,8364
20160707,26,2837
20160707,27,2380
20160707,28,1993
20160707,29,988
20160707,30,1420
20160707,31,906
20160707,41,9532
20160707,42,1326
20160707,43,1285
20160707,44,1978
20160707,45,1954
20160707,46,1820
20160707,47,2417
20160707,48,2974
20160707,49,687
20160707,99,42867
20160708,11,9186
20160708,26,3173
20160708,27,2552
20160708,28,2203
20160708,29,1156
20160708,30,1507
20160708,31,1051
20160708,41,10554
20160708,42,1257
20160708,43,1417
20160708,44,2170
20160708,45,2234
20160708,46,1930
20160708,47,2682
20160708,48,3351
20160708,49,898
20160708,99,47333
20160709,11,6392
20160709,26,2138
20160709,27,1899
20160709,28,1655
20160709,29,848
20160709,30,1085
20160709,31,682
20160709,41,8003
20160709,42,852
20160709,43,1019
20160709,44,1640
20160709,45,1516
20160709,46,1317
20160709,47,1915
20160709,48,2343
20160709,49,564
20160709,99,33880
20160710,11,357
20160710,26,82
20160710,27,50
20160710,28,103
20160710,29,72
20160710,30,98
20160710,31,65
20160710,41,561
20160710,42,52
20160710,43,61
20160710,44,99
20160710,45,72
20160710,46,71
20160710,47,82
20160710,48,78
20160710,49,84
20160710,99,1988
20160711,11,11408
20160711,26,3981
20160711,27,3282
20160711,28,2880
20160711,29,1444
20160711,30,1920
20160711,31,1249
20160711,41,13504
20160711,42,1756
20160711,43,1777
20160711,44,2923
20160711,45,2925
20160711,46,2504
20160711,47,3591
20160711,48,4112
20160711,49,940
20160711,99,60210
20160712,11,8811
20160712,26,3013
20160712,27,2410
20160712,28,2161
20160712,29,1026
20160712,30,1473
20160712,31,952
20160712,41,10205
20160712,42,1375
20160712,43,1463
20160712,44,2272
20160712,45,2231
20160712,46,1734
20160712,47,2844
20160712,48,3134
20160712,49,622
20160712,99,45739
20160713,11,8927
20160713,26,2989
20160713,27,2384
20160713,28,2230
20160713,29,1079
20160713,30,1378
20160713,31,935
20160713,41,9842
20160713,42,1264
20160713,43,1308
20160713,44,2126
20160713,45,2070
20160713,46,1677
20160713,47,2683
20160713,48,3210
20160713,49,788
20160713,99,44899
20160714,11,8276
20160714,26,3033
20160714,27,2451
20160714,28,2035
20160714,29,1008
20160714,30,1397
20160714,31,878
20160714,41,9677
20160714,42,1275
20160714,43,1319
20160714,44,2008
20160714,45,2038
20160714,46,1751
20160714,47,2663
20160714,48,2939
20160714,49,734
20160714,99,43502
20160715,11,9450
20160715,26,3362
20160715,27,2538
20160715,28,2326
20160715,29,1133
20160715,30,1565
20160715,31,962
20160715,41,10739
20160715,42,1380
20160715,43,1406
20160715,44,2190
20160715,45,2277
20160715,46,1908
20160715,47,2837
20160715,48,3505
20160715,49,843
20160715,99,48436
20160716,11,5728
20160716,26,2124
20160716,27,1775
20160716,28,1485
20160716,29,792
20160716,30,978
20160716,31,679
20160716,41,7074
20160716,42,755
20160716,43,932
20160716,44,1447
20160716,45,1327
20160716,46,1158
20160716,47,1738
20160716,48,2278
20160716,49,535
20160716,99,30813
20160717,11,385
20160717,26,100
20160717,27,60
20160717,28,156
20160717,29,49
20160717,30,133
20160717,31,51
20160717,41,691
20160717,42,53
20160717,43,84
20160717,44,79
20160717,45,63
20160717,46,82
20160717,47,74
20160717,48,92
20160717,49,97
20160717,99,2249
20160718,11,11257
20160718,26,4033
20160718,27,3273
20160718,28,2964
20160718,29,1480
20160718,30,1888
20160718,31,1351
20160718,41,13393
20160718,42,1641
20160718,43,1729
20160718,44,2675
20160718,45,2672
20160718,46,2185
20160718,47,3491
20160718,48,4251
20160718,49,1011
20160718,99,59305
20160719,11,8598
20160719,26,2986
20160719,27,2463
20160719,28,2051
20160719,29,1090
20160719,30,1366
20160719,31,921
20160719,41,9627
20160719,42,1309
20160719,43,1243
20160719,44,2049
20160719,45,2123
20160719,46,1750
20160719,47,2576
20160719,48,3099
20160719,49,751
20160719,99,44015
20160720,11,8453
20160720,26,3023
20160720,27,2373
20160720,28,2111
20160720,29,1062
20160720,30,1333
20160720,31,854
20160720,41,9481
20160720,42,1255
20160720,43,1199
20160720,44,2008
20160720,45,1912
20160720,46,1655
20160720,47,2503
20160720,48,3110
20160720,49,720
20160720,99,43059
20160721,11,8444
20160721,26,2863
20160721,27,2340
20160721,28,2022
20160721,29,1021
20160721,30,1394
20160721,31,839
20160721,41,9785
20160721,42,1363
20160721,43,1382
20160721,44,2131
20160721,45,1976
20160721,46,1743
20160721,47,2307
20160721,48,2892
20160721,49,730
20160721,99,43240
20160722,11,9175
20160722,26,3242
20160722,27,2390
20160722,28,2327
20160722,29,1129
20160722,30,1446
20160722,31,903
20160722,41,10622
20160722,42,1346
20160722,43,1378
20160722,44,2173
20160722,45,2224
20160722,46,1836
20160722,47,2669
20160722,48,3252
20160722,49,854
20160722,99,46978
20160723,11,6459
20160723,26,2026
20160723,27,1737
20160723,28,1739
20160723,29,835
20160723,30,1048
20160723,31,641
20160723,41,7928
20160723,42,836
20160723,43,992
20160723,44,1612
20160723,45,1387
20160723,46,1176
20160723,47,1672
20160723,48,2211
20160723,49,478
20160723,99,32782
20160724,11,354
20160724,26,76
20160724,27,61
20160724,28,109
20160724,29,87
20160724,30,106
20160724,31,39
20160724,41,644
20160724,42,52
20160724,43,72
20160724,44,96
20160724,45,54
20160724,46,86
20160724,47,77
20160724,48,60
20160724,49,77
20160724,99,2050
20160725,11,11084
20160725,26,3727
20160725,27,3173
20160725,28,2970
20160725,29,1341
20160725,30,1855
20160725,31,1184
20160725,41,13637
20160725,42,1641
20160725,43,1716
20160725,44,2832
20160725,45,2825
20160725,46,2283
20160725,47,3407
20160725,48,3826
20160725,49,970
20160725,99,58493
20160726,11,8829
20160726,26,3100
20160726,27,2481
20160726,28,2166
20160726,29,1004
20160726,30,1436
20160726,31,891
20160726,41,10403
20160726,42,1353
20160726,43,1356
20160726,44,2228
20160726,45,2137
20160726,46,1843
20160726,47,2684
20160726,48,2996
20160726,49,770
20160726,99,45691
20160727,11,8333
20160727,26,2835
20160727,27,2379
20160727,28,2171
20160727,29,1066
20160727,30,1449
20160727,31,865
20160727,41,9823
20160727,42,1252
20160727,43,1347
20160727,44,2087
20160727,45,2074
20160727,46,1663
20160727,47,2678
20160727,48,3156
20160727,49,729
20160727,99,43917
20160728,11,8381
20160728,26,2987
20160728,27,2444
20160728,28,2061
20160728,29,1072
20160728,30,1445
20160728,31,854
20160728,41,10112
20160728,42,1258
20160728,43,1376
20160728,44,2049
20160728,45,2157
20160728,46,1771
20160728,47,2603
20160728,48,2961
20160728,49,749
20160728,99,44289
20160729,11,9102
20160729,26,3308
20160729,27,2675
20160729,28,2324
20160729,29,1127
20160729,30,1591
20160729,31,1011
20160729,41,10475
20160729,42,1304
20160729,43,1410
20160729,44,2264
20160729,45,2292
20160729,46,1995
20160729,47,2933
20160729,48,3337
20160729,49,784
20160729,99,47948
20160730,11,6248
20160730,26,2279
20160730,27,1734
20160730,28,1687
20160730,29,796
20160730,30,1084
20160730,31,705
20160730,41,7675
20160730,42,779
20160730,43,959
20160730,44,1632
20160730,45,1396
20160730,46,1226
20160730,47,1745
20160730,48,2273
20160730,49,494
20160730,99,32725
20160731,11,404
20160731,26,108
20160731,27,72
20160731,28,153
20160731,29,61
20160731,30,95
20160731,31,51
20160731,41,673
20160731,42,68
20160731,43,55
20160731,44,101
20160731,45,77
20160731,46,71
20160731,47,76
20160731,48,98
20160731,49,92
20160731,99,2256
20160801,11,11298
20160801,26,3934
20160801,27,3324
20160801,28,2947
20160801,29,1497
20160801,30,1941
20160801,31,943
20160801,41,13650
20160801,42,1686
20160801,43,1857
20160801,44,3135
20160801,45,2964
20160801,46,2505
20160801,47,3724
20160801,48,4034
20160801,49,1031
20160801,99,60485
20160802,11,8659
20160802,26,3097
20160802,27,2642
20160802,28,2206
20160802,29,1090
20160802,30,1486
20160802,31,707
20160802,41,10790
20160802,42,1484
20160802,43,1399
20160802,44,2513
20160802,45,2325
20160802,46,1905
20160802,47,2877
20160802,48,3363
20160802,49,840
20160802,99,47401
20160803,11,8483
20160803,26,3096
20160803,27,2563
20160803,28,2234
20160803,29,1049
20160803,30,1434
20160803,31,810
20160803,41,10495
20160803,42,1264
20160803,43,1402
20160803,44,2326
20160803,45,2115
20160803,46,1819
20160803,47,2778
20160803,48,3277
20160803,49,788
20160803,99,45947
20160804,11,8176
20160804,26,2917
20160804,27,2602
20160804,28,2029
20160804,29,1015
20160804,30,1394
20160804,31,758
20160804,41,10148
20160804,42,1363
20160804,43,1416
20160804,44,2245
20160804,45,2187
20160804,46,1696
20160804,47,2870
20160804,48,3070
20160804,49,755
20160804,99,44654
20160805,11,9211
20160805,26,3380
20160805,27,2732
20160805,28,2388
20160805,29,1093
20160805,30,1595
20160805,31,955
20160805,41,10942
20160805,42,1380
20160805,43,1423
20160805,44,2451
20160805,45,2320
20160805,46,1829
20160805,47,3019
20160805,48,3403
20160805,49,813
20160805,99,48950
20160806,11,6285
20160806,26,2109
20160806,27,1820
20160806,28,1740
20160806,29,765
20160806,30,1174
20160806,31,637
20160806,41,8034
20160806,42,830
20160806,43,1096
20160806,44,1643
20160806,45,1398
20160806,46,1234
20160806,47,1830
20160806,48,2317
20160806,49,515
20160806,99,33435
20160807,11,396
20160807,26,121
20160807,27,71
20160807,28,186
20160807,29,42
20160807,30,142
20160807,31,63
20160807,41,719
20160807,42,50
20160807,43,80
20160807,44,111
20160807,45,71
20160807,46,77
20160807,47,77
20160807,48,94
20160807,49,78
20160807,99,2379
20160808,11,12241
20160808,26,4301
20160808,27,3513
20160808,28,3054
20160808,29,1405
20160808,30,2065
20160808,31,1398
20160808,41,14297
20160808,42,1850
20160808,43,1751
20160808,44,3175
20160808,45,3132
20160808,46,2524
20160808,47,3816
20160808,48,4323
20160808,49,1042
20160808,99,63902
20160809,11,9063
20160809,26,3426
20160809,27,2745
20160809,28,2283
20160809,29,1014
20160809,30,1489
20160809,31,1007
20160809,41,10892
20160809,42,1462
20160809,43,1470
20160809,44,2323
20160809,45,2310
20160809,46,1881
20160809,47,3011
20160809,48,3296
20160809,49,816
20160809,99,48504
20160810,11,9039
20160810,26,3103
20160810,27,2748
20160810,28,2324
20160810,29,1098
20160810,30,1517
20160810,31,919
20160810,41,10561
20160810,42,1352
20160810,43,1311
20160810,44,2372
20160810,45,2159
20160810,46,1853
20160810,47,2813
20160810,48,3161
20160810,49,788
20160810,99,47140
20160811,11,8465
20160811,26,2806
20160811,27,2460
20160811,28,2207
20160811,29,1028
20160811,30,1356
20160811,31,921
20160811,41,10188
20160811,42,1331
20160811,43,1403
20160811,44,2204
20160811,45,2055
20160811,46,1858
20160811,47,2547
20160811,48,3153
20160811,49,804
20160811,99,44799
20160812,11,9622
20160812,26,3077
20160812,27,2663
20160812,28,2334
20160812,29,1132
20160812,30,1568
20160812,31,1119
20160812,41,11275
20160812,42,1393
20160812,43,1413
20160812,44,2426
20160812,45,2142
20160812,46,1984
20160812,47,2740
20160812,48,3350
20160812,49,782
20160812,99,49031
20160813,11,6623
20160813,26,2159
20160813,27,1987
20160813,28,1730
20160813,29,816
20160813,30,1169
20160813,31,772
20160813,41,8216
20160813,42,948
20160813,43,1001
20160813,44,1625
20160813,45,1269
20160813,46,1246
20160813,47,1935
20160813,48,2240
20160813,49,561
20160813,99,34305
20160814,11,447
20160814,26,152
20160814,27,82
20160814,28,172
20160814,29,78
20160814,30,111
20160814,31,66
20160814,41,808
20160814,42,63
20160814,43,84
20160814,44,114
20160814,45,75
20160814,46,108
20160814,47,95
20160814,48,119
20160814,49,95
20160814,99,2672
20160815,11,772
20160815,26,487
20160815,27,581
20160815,28,316
20160815,29,174
20160815,30,320
20160815,31,214
20160815,41,1373
20160815,42,97
20160815,43,284
20160815,44,348
20160815,45,246
20160815,46,311
20160815,47,590
20160815,48,526
20160815,49,204
20160815,99,6846
20160816,11,12962
20160816,26,4947
20160816,27,3901
20160816,28,3347
20160816,29,1423
20160816,30,2235
20160816,31,1492
20160816,41,15960
20160816,42,2071
20160816,43,1880
20160816,44,3327
20160816,45,3406
20160816,46,2689
20160816,47,4145
20160816,48,4608
20160816,49,1174
20160816,99,69588
20160817,11,9519
20160817,26,3306
20160817,27,2791
20160817,28,2379
20160817,29,1083
20160817,30,1642
20160817,31,987
20160817,41,11482
20160817,42,1424
20160817,43,1391
20160817,44,2379
20160817,45,2367
20160817,46,1847
20160817,47,3157
20160817,48,3403
20160817,49,966
20160817,99,50141
20160818,11,9257
20160818,26,3262
20160818,27,2752
20160818,28,2298
20160818,29,1153
20160818,30,1618
20160818,31,1020
20160818,41,11137
20160818,42,1544
20160818,43,1497
20160818,44,2349
20160818,45,2322
20160818,46,1864
20160818,47,2936
20160818,48,3367
20160818,49,881
20160818,99,49266
20160819,11,10479
20160819,26,3566
20160819,27,2901
20160819,28,2623
20160819,29,1150
20160819,30,1629
20160819,31,1170
20160819,41,12262
20160819,42,1553
20160819,43,1529
20160819,44,2592
20160819,45,2422
20160819,46,2059
20160819,47,3139
20160819,48,3779
20160819,49,868
20160819,99,53747
20160820,11,7130
20160820,26,2437
20160820,27,2144
20160820,28,1962
20160820,29,900
20160820,30,1241
20160820,31,776
20160820,41,9147
20160820,42,908
20160820,43,1159
20160820,44,1819
20160820,45,1384
20160820,46,1380
20160820,47,2057
20160820,48,2514
20160820,49,569
20160820,99,37542
20160821,11,404
20160821,26,111
20160821,27,71
20160821,28,162
20160821,29,68
20160821,30,125
20160821,31,59
20160821,41,819
20160821,42,61
20160821,43,104
20160821,44,90
20160821,45,67
20160821,46,93
20160821,47,79
20160821,48,114
20160821,49,118
20160821,99,2547
20160822,11,12492
20160822,26,4381
20160822,27,3618
20160822,28,3365
20160822,29,1525
20160822,30,2132
20160822,31,1388
20160822,41,15445
20160822,42,1903
20160822,43,1876
20160822,44,3269
20160822,45,3088
20160822,46,2489
20160822,47,4016
20160822,48,4867
20160822,49,1182
20160822,99,67047
20160823,11,9526
20160823,26,3360
20160823,27,2733
20160823,28,2447
20160823,29,1159
20160823,30,1605
20160823,31,971
20160823,41,11438
20160823,42,1559
20160823,43,1470
20160823,44,2443
20160823,45,2388
20160823,46,1897
20160823,47,2871
20160823,48,3679
20160823,49,920
20160823,99,50480
20160824,11,9488
20160824,26,3129
20160824,27,2778
20160824,28,2402
20160824,29,1091
20160824,30,1446
20160824,31,984
20160824,41,11295
20160824,42,1417
20160824,43,1358
20160824,44,2366
20160824,45,2181
20160824,46,1825
20160824,47,2872
20160824,48,3530
20160824,49,870
20160824,99,49044
20160825,11,9068
20160825,26,3191
20160825,27,2792
20160825,28,2317
20160825,29,1074
20160825,30,1531
20160825,31,1023
20160825,41,11312
20160825,42,1415
20160825,43,1407
20160825,44,2326
20160825,45,2173
20160825,46,1825
20160825,47,2858
20160825,48,3396
20160825,49,866
20160825,99,48590
20160826,11,10312
20160826,26,3299
20160826,27,2945
20160826,28,2646
20160826,29,1163
20160826,30,1506
20160826,31,1035
20160826,41,12071
20160826,42,1535
20160826,43,1417
20160826,44,2478
20160826,45,2363
20160826,46,1971
20160826,47,2846
20160826,48,3577
20160826,49,899
20160826,99,52078
20160827,11,7498
20160827,26,2237
20160827,27,2225
20160827,28,1996
20160827,29,992
20160827,30,1278
20160827,31,826
20160827,41,9501
20160827,42,990
20160827,43,1123
20160827,44,1809
20160827,45,1476
20160827,46,1259
20160827,47,2256
20160827,48,2758
20160827,49,609
20160827,99,38848
20160828,11,410
20160828,26,106
20160828,27,64
20160828,28,129
20160828,29,73
20160828,30,123
20160828,31,70
20160828,41,795
20160828,42,45
20160828,43,91
20160828,44,92
20160828,45,85
20160828,46,98
20160828,47,68
20160828,48,87
20160828,49,95
20160828,99,2432
20160829,11,13802
20160829,26,4644
20160829,27,3980
20160829,28,3715
20160829,29,1711
20160829,30,2186
20160829,31,1461
20160829,41,17102
20160829,42,1898
20160829,43,2061
20160829,44,3408
20160829,45,3176
20160829,46,2486
20160829,47,4114
20160829,48,5025
20160829,49,1213
20160829,99,72006
20160830,11,9978
20160830,26,3667
20160830,27,2989
20160830,28,2616
20160830,29,1239
20160830,30,1526
20160830,31,1098
20160830,41,11978
20160830,42,1451
20160830,43,1534
20160830,44,2323
20160830,45,2272
20160830,46,1916
20160830,47,2996
20160830,48,3699
20160830,49,875
20160830,99,52170
20160831,11,8039
20160831,26,3659
20160831,27,3030
20160831,28,2192
20160831,29,1305
20160831,30,1620
20160831,31,1126
20160831,41,9836
20160831,42,1219
20160831,43,1333
20160831,44,2231
20160831,45,2353
20160831,46,1774
20160831,47,2848
20160831,48,4020
20160831,49,911
20160831,99,47512
20160901,11,9315
20160901,26,3267
20160901,27,2843
20160901,28,2392
20160901,29,1185
20160901,30,1529
20160901,31,1081
20160901,41,11550
20160901,42,1405
20160901,43,1529
20160901,44,2392
20160901,45,2170
20160901,46,1820
20160901,47,2834
20160901,48,3546
20160901,49,837
20160901,99,49711
20160902,11,10002
20160902,26,2913
20160902,27,2500
20160902,28,2655
20160902,29,1210
20160902,30,1670
20160902,31,954
20160902,41,12090
20160902,42,1429
20160902,43,1505
20160902,44,2501
20160902,45,2362
20160902,46,1819
20160902,47,2862
20160902,48,3221
20160902,49,922
20160902,99,50626
20160903,11,7178
20160903,26,2414
20160903,27,2105
20160903,28,1916
20160903,29,917
20160903,30,1158
20160903,31,773
20160903,41,9307
20160903,42,902
20160903,43,1102
20160903,44,1709
20160903,45,1532
20160903,46,1261
20160903,47,2086
20160903,48,2660
20160903,49,583
20160903,99,37606
20160904,11,410
20160904,26,139
20160904,27,75
20160904,28,184
20160904,29,74
20160904,30,139
20160904,31,63
20160904,41,812
20160904,42,53
20160904,43,77
20160904,44,119
20160904,45,66
20160904,46,89
20160904,47,81
20160904,48,125
20160904,49,110
20160904,99,2616
20160905,11,12363
20160905,26,4533
20160905,27,3712
20160905,28,3318
20160905,29,1571
20160905,30,2160
20160905,31,1426
20160905,41,15586
20160905,42,1805
20160905,43,1964
20160905,44,3241
20160905,45,2909
20160905,46,2344
20160905,47,3854
20160905,48,4932
20160905,49,1100
20160905,99,66833
20160906,11,9476
20160906,26,3320
20160906,27,2815
20160906,28,2381
20160906,29,1206
20160906,30,1626
20160906,31,969
20160906,41,11400
20160906,42,1377
20160906,43,1534
20160906,44,2360
20160906,45,2283
20160906,46,1762
20160906,47,2803
20160906,48,3423
20160906,49,817
20160906,99,49565
20160907,11,9422
20160907,26,3226
20160907,27,2816
20160907,28,2515
20160907,29,1130
20160907,30,1563
20160907,31,1039
20160907,41,11383
20160907,42,1439
20160907,43,1393
20160907,44,2268
20160907,45,2209
20160907,46,1690
20160907,47,2940
20160907,48,3718
20160907,49,754
20160907,99,49519
20160908,11,8796
20160908,26,3386
20160908,27,2876
20160908,28,2324
20160908,29,1209
20160908,30,1601
20160908,31,1054
20160908,41,11211
20160908,42,1456
20160908,43,1466
20160908,44,2274
20160908,45,2289
20160908,46,1837
20160908,47,3037
20160908,48,3328
20160908,49,811
20160908,99,48969
20160909,11,10045
20160909,26,3842
20160909,27,3161
20160909,28,2479
20160909,29,1313
20160909,30,1732
20160909,31,1095
20160909,41,12274
20160909,42,1435
20160909,43,1594
20160909,44,2398
20160909,45,2454
20160909,46,2024
20160909,47,3227
20160909,48,4174
20160909,49,892
20160909,99,54150
20160910,11,7428
20160910,26,2487
20160910,27,2328
20160910,28,1939
20160910,29,1067
20160910,30,1243
20160910,31,830
20160910,41,9566
20160910,42,948
20160910,43,1170
20160910,44,1766
20160910,45,1409
20160910,46,1437
20160910,47,2159
20160910,48,2894
